"Species_ID","species","Habitat","Suitability"
41090,"Litoria ewingii","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable"
41090,"Litoria ewingii","14.2. Artificial/Terrestrial - Pastureland","Suitable"
41090,"Litoria ewingii","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
41090,"Litoria ewingii","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
41090,"Litoria ewingii","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55723,"Litoria exophthalmia","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55723,"Litoria exophthalmia","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
201490,"Litoria flavescens","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable"
41033,"Litoria freycineti","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
136025,"Litoria fuscula","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
41034,"Litoria genimaculata","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
41034,"Litoria genimaculata","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
41034,"Litoria genimaculata","14.4. Artificial/Terrestrial - Rural Gardens","Marginal"
41034,"Litoria genimaculata","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Marginal"
41092,"Litoria gilleni","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
41092,"Litoria gilleni","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
41093,"Litoria gracilenta","1.4. Forest - Temperate","Suitable"
41093,"Litoria gracilenta","1.5. Forest - Subtropical/Tropical Dry","Suitable"
41093,"Litoria gracilenta","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
41093,"Litoria gracilenta","1.8. Forest - Subtropical/Tropical Swamp","Suitable"
41093,"Litoria gracilenta","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
41093,"Litoria gracilenta","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
41093,"Litoria gracilenta","14.3. Artificial/Terrestrial - Plantations","Suitable"
55724,"Litoria graminea","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55725,"Litoria havina","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55725,"Litoria havina","1.8. Forest - Subtropical/Tropical Swamp","Suitable"
55725,"Litoria havina","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55725,"Litoria havina","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55725,"Litoria havina","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
136177,"Litoria hilli","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
135897,"Litoria humboldtorum","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
135897,"Litoria humboldtorum","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
136072,"Litoria hunti","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55726,"Litoria impura","2.2. Savanna - Moist","Suitable"
41094,"Litoria inermis","1.8. Forest - Subtropical/Tropical Swamp","Suitable"
41094,"Litoria inermis","2.1. Savanna - Dry","Suitable"
41094,"Litoria inermis","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
41095,"Litoria infrafrenata","1.5. Forest - Subtropical/Tropical Dry","Suitable"
41095,"Litoria infrafrenata","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
41095,"Litoria infrafrenata","1.8. Forest - Subtropical/Tropical Swamp","Suitable"
41095,"Litoria infrafrenata","14.1. Artificial/Terrestrial - Arable Land","Suitable"
41095,"Litoria infrafrenata","14.2. Artificial/Terrestrial - Pastureland","Suitable"
41095,"Litoria infrafrenata","14.3. Artificial/Terrestrial - Plantations","Suitable"
41095,"Litoria infrafrenata","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
41095,"Litoria infrafrenata","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
41095,"Litoria infrafrenata","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
41095,"Litoria infrafrenata","15.3. Artificial/Aquatic - Aquaculture Ponds","Suitable"
41095,"Litoria infrafrenata","15.8. Artificial/Aquatic - Seasonally Flooded Agricultural Land","Suitable"
41095,"Litoria infrafrenata","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55727,"Litoria iris","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55727,"Litoria iris","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55727,"Litoria iris","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55727,"Litoria iris","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55727,"Litoria iris","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
41035,"Litoria jervisiensis","1.8. Forest - Subtropical/Tropical Swamp","Suitable"
41035,"Litoria jervisiensis","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
41035,"Litoria jervisiensis","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
41035,"Litoria jervisiensis","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
61782,"Litoria jungguy","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
61783,"Litoria kumae","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
61783,"Litoria kumae","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
61783,"Litoria kumae","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
61783,"Litoria kumae","15.3. Artificial/Aquatic - Aquaculture Ponds","Suitable"
41096,"Litoria latopalmata","1.5. Forest - Subtropical/Tropical Dry","Suitable"
41096,"Litoria latopalmata","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
12147,"Litoria lesueurii","1.5. Forest - Subtropical/Tropical Dry","Suitable"
12147,"Litoria lesueurii","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
12147,"Litoria lesueurii","14.2. Artificial/Terrestrial - Pastureland","Suitable"
55730,"Litoria leucova","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
41036,"Litoria littlejohni","1.5. Forest - Subtropical/Tropical Dry","Suitable"
41036,"Litoria littlejohni","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
41036,"Litoria littlejohni","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55731,"Litoria longicrus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
41071,"Litoria longipes","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
41097,"Litoria longirostris","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
12156,"Litoria lorica","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55732,"Litoria louisiadensis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55733,"Litoria lutea","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55734,"Litoria macki","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55734,"Litoria macki","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
41098,"Litoria meiriana","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
55787,"Litoria michaeltyleri","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
41099,"Litoria microbelos","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
55736,"Litoria micromembrana","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55736,"Litoria micromembrana","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Marginal"
55737,"Litoria modica","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
41100,"Litoria moorei","14.2. Artificial/Terrestrial - Pastureland","Suitable"
55738,"Litoria mucro","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
61784,"Litoria multicolor","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55739,"Litoria multiplica","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55739,"Litoria multiplica","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
136003,"Litoria myola","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
12148,"Litoria nannotis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55742,"Litoria nigropunctata","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
41075,"Litoria novaehollandiae","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
41075,"Litoria novaehollandiae","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
41075,"Litoria novaehollandiae","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Marginal"
136185,"Litoria nudidigita","1.4. Forest - Temperate","Suitable"
12149,"Litoria nyakalensis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55744,"Litoria oenicolen","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55779,"Litoria oktediensis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55779,"Litoria oktediensis","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55779,"Litoria oktediensis","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55745,"Litoria ollauro","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55745,"Litoria ollauro","14.4. Artificial/Terrestrial - Rural Gardens","Marginal"
41037,"Litoria olongburensis","1.8. Forest - Subtropical/Tropical Swamp","Suitable"
41103,"Litoria pallida","1.5. Forest - Subtropical/Tropical Dry","Suitable"
41103,"Litoria pallida","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable"
41104,"Litoria paraewingi","1.5. Forest - Subtropical/Tropical Dry","Suitable"
41104,"Litoria paraewingi","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
12150,"Litoria pearsoniana","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55747,"Litoria pronimia","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55747,"Litoria pronimia","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55747,"Litoria pronimia","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55748,"Litoria prora","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55748,"Litoria prora","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55748,"Litoria prora","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55748,"Litoria prora","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
135895,"Litoria purpureolata","1.8. Forest - Subtropical/Tropical Swamp","Suitable"
135895,"Litoria purpureolata","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55749,"Litoria pygmaea","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55749,"Litoria pygmaea","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55749,"Litoria pygmaea","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
55749,"Litoria pygmaea","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55750,"Litoria quadrilineata","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
12152,"Litoria raniformis","4.4. Grassland - Temperate","Suitable"
12152,"Litoria raniformis","13.4. Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes","Suitable"
12152,"Litoria raniformis","13.5. Marine Coastal/Supratidal - Coastal Freshwater Lakes","Suitable"
12152,"Litoria raniformis","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
12152,"Litoria raniformis","15.3. Artificial/Aquatic - Aquaculture Ponds","Suitable"
12152,"Litoria raniformis","15.6. Artificial/Aquatic - Wastewater Treatment Areas","Suitable"
136117,"Litoria rara","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
41108,"Litoria revelata","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
41108,"Litoria revelata","1.8. Forest - Subtropical/Tropical Swamp","Suitable"
41108,"Litoria revelata","14.2. Artificial/Terrestrial - Pastureland","Marginal"
12153,"Litoria rheocola","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
12153,"Litoria rheocola","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
136164,"Litoria richardsi","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
135804,"Litoria rivicola","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
135804,"Litoria rivicola","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
135804,"Litoria rivicola","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
41109,"Litoria rothii","1.5. Forest - Subtropical/Tropical Dry","Suitable"
41109,"Litoria rothii","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
41109,"Litoria rothii","1.8. Forest - Subtropical/Tropical Swamp","Suitable"
41109,"Litoria rothii","2.2. Savanna - Moist","Suitable"
41109,"Litoria rothii","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
41109,"Litoria rothii","13.5. Marine Coastal/Supratidal - Coastal Freshwater Lakes","Suitable"
41109,"Litoria rothii","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
41109,"Litoria rothii","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
41109,"Litoria rothii","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
41110,"Litoria rubella","1.5. Forest - Subtropical/Tropical Dry","Suitable"
41110,"Litoria rubella","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
41110,"Litoria rubella","2.2. Savanna - Moist","Suitable"
41110,"Litoria rubella","3.5. Shrubland - Subtropical/Tropical Dry","Marginal"
41110,"Litoria rubella","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
41110,"Litoria rubella","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
41110,"Litoria rubella","13.5. Marine Coastal/Supratidal - Coastal Freshwater Lakes","Suitable"
41110,"Litoria rubella","14.2. Artificial/Terrestrial - Pastureland","Suitable"
41110,"Litoria rubella","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
41110,"Litoria rubella","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
41110,"Litoria rubella","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55751,"Litoria rubrops","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55752,"Litoria sanguinolenta","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
136016,"Litoria sauroni","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
136190,"Litoria scabra","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
61785,"Litoria singadanae","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
135896,"Litoria spartacus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
135896,"Litoria spartacus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
12154,"Litoria spenceri","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
12154,"Litoria spenceri","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55753,"Litoria spinifera","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55753,"Litoria spinifera","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55753,"Litoria spinifera","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55753,"Litoria spinifera","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
41111,"Litoria splendida","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
41111,"Litoria splendida","1.8. Forest - Subtropical/Tropical Swamp","Suitable"
41111,"Litoria splendida","13.5. Marine Coastal/Supratidal - Coastal Freshwater Lakes","Suitable"
41111,"Litoria splendida","14.3. Artificial/Terrestrial - Plantations","Suitable"
41111,"Litoria splendida","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
41111,"Litoria splendida","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
135760,"Litoria staccato","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
41038,"Litoria subglandulosa","1.4. Forest - Temperate","Suitable"
41038,"Litoria subglandulosa","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
41038,"Litoria subglandulosa","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
41038,"Litoria subglandulosa","3.4. Shrubland - Temperate","Suitable"
41038,"Litoria subglandulosa","14.2. Artificial/Terrestrial - Pastureland","Marginal"
55754,"Litoria thesaurensis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55754,"Litoria thesaurensis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55754,"Litoria thesaurensis","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55754,"Litoria thesaurensis","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
55754,"Litoria thesaurensis","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
55755,"Litoria timida","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55755,"Litoria timida","14.4. Artificial/Terrestrial - Rural Gardens","Marginal"
55755,"Litoria timida","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
41112,"Litoria tornieri","1.5. Forest - Subtropical/Tropical Dry","Suitable"
41112,"Litoria tornieri","1.8. Forest - Subtropical/Tropical Swamp","Suitable"
41112,"Litoria tornieri","2.1. Savanna - Dry","Suitable"
41112,"Litoria tornieri","2.2. Savanna - Moist","Suitable"
41112,"Litoria tornieri","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
61786,"Litoria umarensis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
61786,"Litoria umarensis","1.8. Forest - Subtropical/Tropical Swamp","Suitable"
