iso3c_producing,GAEZ_category,tonnes_producing_crop
VCT,Othercereals,0
VCT,PotatoAndSweetpotato,0
VCT,Pulses,0
VCT,Rapeseed,0
VCT,Rice,0
VCT,Sorghum,0
VCT,Soybean,0
VCT,Stimulants,0
VCT,Sugarbeet,0
VCT,Sugarcane,0
VCT,Sunflower,0
VCT,Tobacco,0
VCT,Vegetables,0
VCT,Wheat,0
VCT,Yamsandotherroots,0
VEN,Banana,841809.2565897666
VEN,Barley,0
VEN,Cassava,469290.11782232765
VEN,Cotton,4378.774075597397
VEN,CropsNES,1949071.0781662632
VEN,Groundnut,0.7085881012026221
VEN,Maize,1171931.612264812
VEN,Millet,0
VEN,Oilpalmfruit,605951.7602886632
VEN,Olives,0
VEN,Othercereals,0
VEN,PotatoAndSweetpotato,452354.387758683
VEN,Pulses,91771.6490029299
VEN,Rapeseed,0
VEN,Rice,568786.3804079294
VEN,Sorghum,46424.05098192388
VEN,Soybean,8979.247982021421
VEN,Stimulants,79109.8301309126
VEN,Sugarbeet,0
VEN,Sugarcane,3061079.751406193
VEN,Sunflower,0
VEN,Tobacco,3715.057464990852
VEN,Vegetables,994320.8294174584
VEN,Wheat,0
VEN,Yamsandotherroots,618541.4856211724
VGB,Banana,0
VGB,Barley,0
VGB,Cassava,0
VGB,Cotton,0
VGB,CropsNES,0
VGB,Groundnut,0
VGB,Maize,0
VGB,Millet,0
VGB,Oilpalmfruit,0
VGB,Olives,0
VGB,Othercereals,0
VGB,PotatoAndSweetpotato,0
VGB,Pulses,0
VGB,Rapeseed,0
VGB,Rice,0
VGB,Sorghum,0
VGB,Soybean,0
VGB,Stimulants,0
VGB,Sugarbeet,0
VGB,Sugarcane,0
VGB,Sunflower,0
VGB,Tobacco,0
VGB,Vegetables,0
VGB,Wheat,0
VGB,Yamsandotherroots,0
VIR,Banana,0
VIR,Barley,0
VIR,Cassava,0
VIR,Cotton,0
VIR,CropsNES,0
VIR,Groundnut,0
VIR,Maize,0
VIR,Millet,0
VIR,Oilpalmfruit,0
VIR,Olives,0
VIR,Othercereals,0
VIR,PotatoAndSweetpotato,0
VIR,Pulses,0
VIR,Rapeseed,0
VIR,Rice,0
VIR,Sorghum,0
VIR,Soybean,0
VIR,Stimulants,0
VIR,Sugarbeet,0
VIR,Sugarcane,0
VIR,Sunflower,0
VIR,Tobacco,0
VIR,Vegetables,0
VIR,Wheat,0
VIR,Yamsandotherroots,0
VNM,Banana,3160416.801952362
VNM,Barley,0
VNM,Cassava,10468011.599900864
VNM,Cotton,0
VNM,CropsNES,12397456.070117712
VNM,Groundnut,433567.8881241828
VNM,Maize,4596038.95459342
VNM,Millet,0
VNM,Oilpalmfruit,0
VNM,Olives,0
VNM,Othercereals,0
VNM,PotatoAndSweetpotato,1712918.2564741224
VNM,Pulses,272589.6825201391
VNM,Rapeseed,0.79485023021698
VNM,Rice,43397564.12236786
VNM,Sorghum,0
VNM,Soybean,67971.387798524
VNM,Stimulants,1922531.3203940354
VNM,Sugarbeet,0
VNM,Sugarcane,12684360.501562119
VNM,Sunflower,0
VNM,Tobacco,29941.22592725506
VNM,Vegetables,19202955.814798355
VNM,Wheat,73.041259765625
VNM,Yamsandotherroots,127.14446496963501
VUT,Banana,25440.434421539307
VUT,Barley,0
VUT,Cassava,0
VUT,Cotton,0
VUT,CropsNES,476164.87425231934
VUT,Groundnut,2820.017799079418
VUT,Maize,878.1137502379715
VUT,Millet,0
VUT,Oilpalmfruit,0
VUT,Olives,0
VUT,Othercereals,0
VUT,PotatoAndSweetpotato,0
VUT,Pulses,0
VUT,Rapeseed,0
VUT,Rice,0
VUT,Sorghum,0
VUT,Soybean,0
VUT,Stimulants,1157.4700452387333
VUT,Sugarbeet,0
VUT,Sugarcane,0
VUT,Sunflower,0
VUT,Tobacco,0
VUT,Vegetables,13945.349583387375
VUT,Wheat,0
VUT,Yamsandotherroots,55150.7404396534
WLF,Banana,0
WLF,Barley,0
WLF,Cassava,0
WLF,Cotton,0
WLF,CropsNES,0
WLF,Groundnut,0
WLF,Maize,0
WLF,Millet,0
WLF,Oilpalmfruit,0
WLF,Olives,0
WLF,Othercereals,0
WLF,PotatoAndSweetpotato,0
WLF,Pulses,0
WLF,Rapeseed,0
WLF,Rice,0
WLF,Sorghum,0
WLF,Soybean,0
WLF,Stimulants,0
WLF,Sugarbeet,0
WLF,Sugarcane,0
WLF,Sunflower,0
WLF,Tobacco,0
WLF,Vegetables,0
WLF,Wheat,0
WLF,Yamsandotherroots,0
WSM,Banana,0
WSM,Barley,0
WSM,Cassava,0
WSM,Cotton,0
WSM,CropsNES,0
WSM,Groundnut,0
WSM,Maize,0
WSM,Millet,0
WSM,Oilpalmfruit,0
WSM,Olives,0
WSM,Othercereals,0
WSM,PotatoAndSweetpotato,0
WSM,Pulses,0
WSM,Rapeseed,0
WSM,Rice,0
WSM,Sorghum,0
WSM,Soybean,0
WSM,Stimulants,0
WSM,Sugarbeet,0
WSM,Sugarcane,0
WSM,Sunflower,0
WSM,Tobacco,0
WSM,Vegetables,0
WSM,Wheat,0
WSM,Yamsandotherroots,0
XKO,Banana,0
XKO,Barley,39519.19148731232
XKO,Cassava,0
XKO,Cotton,0
XKO,CropsNES,201464.93949508667
XKO,Groundnut,0
XKO,Maize,453609.14777851105
XKO,Millet,0
XKO,Oilpalmfruit,0
XKO,Olives,0
XKO,Othercereals,19065.997464716434
XKO,PotatoAndSweetpotato,89296.05145740509
XKO,Pulses,3588.3971273116767
XKO,Rapeseed,2404.308061286807
XKO,Rice,0
XKO,Sorghum,0
XKO,Soybean,53220.85019683838
XKO,Stimulants,0
XKO,Sugarbeet,285097.0635070801
XKO,Sugarcane,0
XKO,Sunflower,30070.154781281948
XKO,Tobacco,655.4583965092897
XKO,Vegetables,57762.483664274216
XKO,Wheat,246362.53297901154
XKO,Yamsandotherroots,0
XMI,Banana,2202.6435546875
XMI,Barley,0.30415373481810093
XMI,Cassava,0
XMI,Cotton,0
XMI,CropsNES,1666.9909038543701
XMI,Groundnut,0
XMI,Maize,179.3877871632576
XMI,Millet,0
XMI,Oilpalmfruit,0
XMI,Olives,21.076829433441162
XMI,Othercereals,0.46106766210868955
XMI,PotatoAndSweetpotato,127.27538311481476
XMI,Pulses,193.3699688911438
XMI,Rapeseed,0
XMI,Rice,0
XMI,Sorghum,0
XMI,Soybean,0
XMI,Stimulants,0
XMI,Sugarbeet,0
XMI,Sugarcane,0
XMI,Sunflower,0.37447313929442316
XMI,Tobacco,0
XMI,Vegetables,37023.510009765625
XMI,Wheat,6.255942433141172
XMI,Yamsandotherroots,0
YEM,Banana,174765.8193155676
YEM,Barley,22656.080935330363
YEM,Cassava,0
YEM,Cotton,12516.266450095922
YEM,CropsNES,1087302.5656881407
YEM,Groundnut,0
YEM,Maize,41135.78936563339
YEM,Millet,40167.52580292709
YEM,Oilpalmfruit,0
YEM,Olives,0
YEM,Othercereals,0
YEM,PotatoAndSweetpotato,232495.86829466093
YEM,Pulses,76398.23003393598
YEM,Rapeseed,0
YEM,Rice,0
YEM,Sorghum,190476.32294857875
YEM,Soybean,0
YEM,Stimulants,21246.093198026472
YEM,Sugarbeet,0
YEM,Sugarcane,0
YEM,Sunflower,0
YEM,Tobacco,28011.619102274533
YEM,Vegetables,478943.49949228764
YEM,Wheat,118444.53363699093
YEM,Yamsandotherroots,0
ZAF,Banana,542086.4603690665
ZAF,Barley,421291.7518016882
ZAF,Cassava,0
ZAF,Cotton,104468.64890617691
ZAF,CropsNES,7300456.738970438
ZAF,Groundnut,44503.35506683454
ZAF,Maize,14315349.813680857
ZAF,Millet,0
ZAF,Oilpalmfruit,0
ZAF,Olives,0
ZAF,Othercereals,63417.31692693428
ZAF,PotatoAndSweetpotato,2727201.3216297785
ZAF,Pulses,68938.76949509277
ZAF,Rapeseed,151506.71031314135
ZAF,Rice,0
ZAF,Sorghum,161907.16585320886
ZAF,Soybean,1436646.9093987197
ZAF,Stimulants,0
ZAF,Sugarbeet,0
ZAF,Sugarcane,18481986.346341237
ZAF,Sunflower,714516.1655927962
ZAF,Tobacco,13864.964102495927
ZAF,Vegetables,2641579.327303553
ZAF,Wheat,1968542.0942453127
ZAF,Yamsandotherroots,7608.046966552734
ZMB,Banana,122.56131744384766
ZMB,Barley,0
ZMB,Cassava,2773874.945354307
ZMB,Cotton,48468.636826061775
ZMB,CropsNES,119112.77294063344
ZMB,Groundnut,149179.2615047656
ZMB,Maize,3006044.6304465123
ZMB,Millet,36099.050996033475
ZMB,Oilpalmfruit,0
ZMB,Olives,0
ZMB,Othercereals,0
ZMB,PotatoAndSweetpotato,216946.14006176838
ZMB,Pulses,28931.94940981103
ZMB,Rapeseed,0
ZMB,Rice,43599.23379588127
ZMB,Sorghum,15343.81637253979
ZMB,Soybean,329339.19646525383
ZMB,Stimulants,7230.111906351769
ZMB,Sugarbeet,0
ZMB,Sugarcane,4677441.630867004
ZMB,Sunflower,54840.50424850872
ZMB,Tobacco,78323.58658420853
ZMB,Vegetables,398383.21033758356
ZMB,Wheat,183189.9654866457
ZMB,Yamsandotherroots,130.1175490617752
ZWE,Banana,141234.1772064939
ZWE,Barley,71813.30439186096
ZWE,Cassava,257615.2868788207
ZWE,Cotton,113041.07712375466
ZWE,CropsNES,154203.4033504983
ZWE,Groundnut,62720.58630624786
ZWE,Maize,1322267.4003052711
ZWE,Millet,47258.451692319475
ZWE,Oilpalmfruit,0
ZWE,Olives,0
ZWE,Othercereals,76.98231260478497
ZWE,PotatoAndSweetpotato,99534.23137834946
ZWE,Pulses,17115.382197803454
ZWE,Rapeseed,0
ZWE,Rice,69.979400634765625
ZWE,Sorghum,137501.12714968086
ZWE,Soybean,51619.13821235951
ZWE,Stimulants,22824.79355095513
ZWE,Sugarbeet,0
ZWE,Sugarcane,3509130.2525138855
ZWE,Sunflower,13048.987856755266
ZWE,Tobacco,155616.07273827778
ZWE,Vegetables,238948.06392528812
ZWE,Wheat,186033.71710067987
ZWE,Yamsandotherroots,1260.3055461645126
